0.14635932	0.07094385	0.001169405	-0.054526895	0.21248646	-0.011734526	0.049240585	0.079910345	-0.038186565	-0.023565149	-0.07486626	-0.035920236	-0.11087523	0.18075703	0.106489435	0.009153991
0.023455499	0.08644825	-0.043902297	0.07035074	0.27671444	0.0218328	0.1364549	-0.0118280705	-0.0912283	-0.09970594	-0.15194578	-0.048728045	0.009970501	0.18393469	0.08638932	0.060661945
-0.18302219	-0.09392212	-0.1859922	0.1518385	0.028208308	0.19702122	0.22264098	-0.16724023	-0.22895299	-0.17367472	-0.26244423	-0.1471382	0.09924136	-0.04852229	-0.09347094	0.15817691
0.030629426	0.09029795	-0.0396503	0.06538099	0.24601115	0.054240283	0.054978304	0.019530857	-0.044719506	-0.1338104	-0.1869732	-0.10492198	-0.07648686	0.15407337	0.08494137	0.0796034
0.04051245	0.020444987	-0.05880253	0.040114347	0.16973132	0.09670588	0.16148391	-0.073891796	-0.10554266	-0.14326666	-0.14215901	-0.14867057	-0.022997865	0.11630118	0.012399963	0.10648946
0.08644744	0.11895578	0.038630314	-0.054177042	0.16291817	-0.033880636	0.06728911	0.03805349	0.04171186	0.013710817	-0.09118817	0.011856974	-0.12268794	0.14938489	0.120707095	-0.00883519
-0.07987974	-0.028525814	-0.09084778	0.120147124	0.095716454	0.097977355	0.12850781	-0.03560837	-0.1519058	-0.100897536	-0.15877758	-0.16607119	0.061272975	0.08644725	-0.012345468	0.102977045
-0.054801304	-0.037728842	-0.0869221	0.075190306	0.12787823	0.09536208	0.08809741	-0.040256266	-0.13140549	-0.10989981	-0.16021743	-0.09028383	0.044483423	0.031685725	-0.014309126	0.0761071
-0.17357145	-0.14805248	-0.17875633	0.19192201	0.04573637	0.14085701	0.19622417	-0.16405083	-0.20151083	-0.24214733	-0.20210935	-0.16782519	0.13390179	-0.019977214	-0.03298964	0.12390538
-0.016665962	0.017881554	-0.078859754	0.12824568	0.06373827	0.10182643	0.090592735	-0.1231506	-0.11645518	-0.11931563	-0.12237536	-0.11901097	0.036856715	0.05976251	-0.005475269	0.031329427
0.09647197	0.17454071	0.046168372	-0.03795108	0.21975578	-0.099705204	-0.018839708	0.111286744	0.0153781865	0.07739622	0.04398014	0.07460803	-0.14955579	0.20972934	0.19077891	-0.06468384
0.022825688	0.0032351313	-0.026511015	0.020192632	0.09882529	0.057623226	0.07658196	-0.018596228	0.00028390507	-0.029439557	-0.11958955	0.0016100913	-0.008069115	0.048679482	0.08663412	-0.012752636
0.098826036	0.1583092	0.09048414	-0.062925555	0.23738608	-0.056394976	-0.045232266	0.033295836	0.076555476	0.096845105	-0.016069988	0.03230248	-0.15090689	0.19884993	0.13604318	-0.10459122
-0.07716882	-0.076389305	-0.10811411	0.093618	0.12927651	0.10731318	0.14373122	-0.07093432	-0.16735475	-0.15280421	-0.14875194	-0.11678609	0.05524329	0.063727535	0.008514803	0.13607833
0.08797997	0.118089706	0.027836764	-0.004648565	0.24499089	0.042730603	0.026711216	0.052019324	-0.013869958	-0.031933647	-0.14420497	-0.061279435	-0.057476334	0.17458303	0.05956898	-0.016155299
0.007542983	0.023143966	-0.06378894	0.08763556	0.17622013	0.057806365	0.12777315	-0.018088056	-0.104443	-0.15494464	-0.100949325	-0.06243364	-0.0077254344	0.11086655	0.082067914	0.030896524
0.12236129	0.096981026	0.067258924	-0.037936196	0.17827076	-0.007858762	0.032380234	0.072086975	0.008888946	0.015012436	-0.010258525	0.02736156	-0.058122847	0.13717964	0.13446264	-0.061973605
0.08845124	0.066442214	0.073715426	0.01985328	0.1654796	-0.0476514	0.066534795	0.025739117	0.04199791	-0.009077847	0.00568472	0.0026966752	-0.060814913	0.0990686	0.07003789	-0.053061057
0.03526879	0.042483684	-0.021203639	0.017443988	0.102875054	0.014629344	0.099443376	-0.073079415	-0.070752054	-0.11816987	-0.16579996	-0.026458995	0.05578558	0.07736606	0.01796425	0.026920693
0.04332719	0.014014825	0.0011605227	0.033887584	0.20463409	0.043425657	0.09052525	0.03532588	-0.031356797	-0.07170731	-0.11475543	-0.020777415	-0.03103066	0.1295453	0.08502334	0.04091795
0.17788109	0.18884194	0.1356545	-0.09020398	0.18993558	-0.08341921	-0.119245574	0.08258891	0.080219224	0.11947213	0.106110916	0.14531378	-0.17339543	0.1826276	0.15340759	-0.14442468
-0.20655505	-0.22903249	-0.2670032	0.25538194	-0.14592813	0.2349903	0.30409443	-0.24045953	-0.29319653	-0.27580494	-0.32586756	-0.32528093	0.2212849	-0.24492444	-0.16782676	0.27243933
0.045096904	0.08747639	0.032193486	0.030127047	0.17715493	-0.023034077	0.05450195	-0.016893161	-0.0055569494	-0.06999226	-0.049867712	0.010506608	0.0064733126	0.114297114	0.08589691	-0.03360494
-0.10543769	-0.028898474	-0.10528333	0.14052306	-0.022743644	0.13661908	0.079183765	-0.07601736	-0.10546871	-0.12664747	-0.12609537	-0.07781809	0.13094993	-0.061581854	-0.07695794	0.1265522
0.09824849	0.14719364	0.050616488	-0.10709813	0.20391408	-0.0822369	-0.04091442	0.050803944	0.061052766	0.09719358	0.03504386	0.10771017	-0.08084551	0.17458613	0.16148154	-0.15048899
0.19288075	0.14960366	0.14511517	-0.14259303	0.25179675	-0.09119742	-0.05920658	0.17650217	0.0994337	0.17837758	0.12066064	0.1206536	-0.15039198	0.21482901	0.13819285	-0.14739096
-0.030488476	-0.101419486	-0.11128631	0.104931176	0.009071926	0.054247633	0.12660734	-0.11205382	-0.11163813	-0.08228097	-0.09929328	-0.06896807	0.021929637	-0.0060899016	-0.015122998	0.13346523
0.047268756	-0.021161636	-0.06354539	0.0751739	0.09623114	0.07662126	0.12267675	0.014248889	-0.11777803	-0.08500879	-0.119277425	-0.054798253	-0.039271012	0.10318738	0.030425359	0.040565807
-0.11356891	-0.1496824	-0.14764144	0.12942678	0.029100467	0.19227104	0.23086175	-0.1341132	-0.17786331	-0.20346521	-0.17239472	-0.20794916	0.15656272	-0.018778916	-0.048536334	0.13683492
0.061176527	0.14477544	0.08294766	-0.020535182	0.20904481	-0.05083077	-0.0026595443	0.10225364	0.032668404	0.03729415	0.061226763	0.10190109	-0.084223725	0.12854983	0.13173744	-0.10987484
0.035506368	0.042783406	-0.054596327	0.04399985	0.18464965	0.047138013	0.0987323	-0.022250028	-0.03555405	-0.029924838	-0.093723506	-0.072029404	0.0050307116	0.13175106	0.038474698	-0.016521733
0.012170953	0.06509352	0.039452005	-0.0038991987	0.17721774	-0.019452266	0.010374571	0.07354796	-0.029183704	-0.012884625	-0.035916068	-0.028237589	-0.09036824	0.095860645	0.102057174	0.008760254
0.059617385	0.044888407	0.011935427	0.010807298	0.14488912	-0.041554753	0.021364102	0.020923525	-0.019859605	-0.014201614	-0.03479655	-0.027747551	-0.06828041	0.0742424	0.10556997	-0.038190465
0.15494086	0.13768677	0.1657949	-0.13839751	0.15854008	-0.14093226	-0.094631806	0.1038017	0.09092789	0.10147684	0.121079676	0.15023361	-0.18367016	0.19090492	0.10904703	-0.11787602
-0.077260144	-0.07704623	-0.10421781	0.08397814	0.10180059	0.10394415	0.11663514	-0.05019178	-0.14799435	-0.12284865	-0.18717355	-0.09663921	0.097744696	0.05283307	0.006674658	0.13772677
-0.06032684	-0.036530066	-0.08036949	0.033752594	0.11050712	0.0704134	0.093303844	-0.036699228	-0.11866006	-0.073816024	-0.09303851	-0.107730225	0.064518966	0.0018981477	-0.025211703	0.028886078
0.11252292	0.110893965	0.04837196	-0.055866364	0.21022934	-0.09366578	-0.03441388	0.13776962	0.12362068	0.124129266	0.057585597	0.06600634	-0.14594099	0.1079665	0.10513268	-0.07834617
0.08316748	0.13710251	0.1234676	-0.08490074	0.15976466	-0.07587432	-0.094879344	0.082502484	0.08380756	0.0707774	0.07709466	0.049919743	-0.16810726	0.17282516	0.18655811	-0.11126977
